node,in_degree,out_degree,betweenness,closeness,pagerank,eigenvector,hub_score,authority_score,in_degree_raw,out_degree_raw,comment_count,community
UCMqdeAYWU-O14e8gp9Xrb5Q,0.2727272727272727,0.0,0.0,0.0004525974852552225,0.00023489875819256837,0.0,0.0,-1.940583292805612e-19,3,0,1,107
UCNPha6AiJKHA2rdIcCFY3sQ,0.0,0.0033783783783783786,0.0,0.0003847078624669392,7.554017998397095e-05,0.0,-4.639973422766631e-19,-8.519970092342633e-20,0,1,1,107
UCW1ve0JbnmUGMAvLkQElm0g,0.0,0.006756756756756757,0.0,0.000549582660667056,7.554017998397095e-05,0.0,-5.866034715378377e-19,4.508365129925166e-20,0,2,2,107
UCME99uLfLAyP_mqiwq2DEJA,0.0,0.0033783783783783786,0.0,0.0003847078624669392,7.554017998397095e-05,0.0,-4.639973422766631e-19,-1.930558461472832e-22,0,1,1,107
UC4TUlMirccjtP0-gh8IY1-A,0.45454545454545453,0.0,0.0,0.0006011060351045924,0.0003942573364011658,0.0,0.0,3.5993071901430546e-19,5,0,1,108
UC5H7B4YMmwN-C1foFzTVWQQ,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,2.2740437075872475e-19,-6.4630379855705525e-24,0,1,1,108
UCc-0OzbP3QM1wBm6mFh1XLQ,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,2.2740437075872475e-19,-8.590192121666333e-20,0,1,1,108
UCGQazDmFHNThUMhR-AB9u9g,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,2.2740437075872475e-19,1.5844810289714695e-19,0,1,1,108
UCZyalmZ65VgYoKWZHguGjJw,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,2.2740437075872475e-19,3.3315956718259616e-20,0,1,1,108
UCeYuZB53ge-tdHWUDF87xQw,0.45454545454545453,0.0,0.0,0.0006011060351045924,0.0003942573364011658,0.0,0.0,2.4447480832043364e-19,5,0,1,109
UCH1T6GlRoDX0NRj0YEc6_Vg,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,1.5445928067689727e-19,-2.7837891432184184e-20,0,1,1,109
UCY_Zl8H8uFnFl4mH0NsMODg,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,1.5445928067689727e-19,1.3957784905030757e-19,0,1,1,109
UCrjDKCyK71ar3BZ2A0W6BzA,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,1.5445928067689727e-19,4.085860407742278e-21,0,1,1,109
UC1JdJCPfcVuiVa8KEYjpaNw,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,1.5445928067689727e-19,-9.914538219450673e-20,0,1,1,109
UCOoycNnAS7pHClYJVXRNRyw,0.45454545454545453,0.0,0.0,0.0006011060351045924,0.0003942573364011658,0.0,0.0,2.87523215842394e-19,5,0,1,110
UCd1vjTg4Wh42-3yqpAzu7dQ,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,1.8165728159081056e-19,9.559274919018494e-20,0,1,1,110
UCmLrM9Mxr2grJHec2sfl_nw,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,1.8165728159081056e-19,-1.5880274581964195e-21,0,1,1,110
UCdVdjQBNIVK1KlLV3Q1-tGQ,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,1.8165728159081056e-19,1.3900182176468424e-19,0,1,1,110
UC8674-aT_HkDSia8G_s62_A,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,1.8165728159081056e-19,-4.7112127344468353e-20,0,1,1,110
UC1TYut0YHRnDFvin_3j6o_w,0.45454545454545453,0.0,0.0,0.0006011060351045924,0.0003942573364011658,0.0,0.0,3.4449092521897714e-19,5,0,1,111
UCMCWY-ktzHhzcp5C79XQktg,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,2.1764950292669746e-19,8.20482294292556e-20,0,1,1,111
UCfQV1GcLEGDlaNYRgsBgtwQ,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,2.1764950292669746e-19,7.457078621201133e-20,0,1,1,111
UCd6CVw9IaCTofrKbInU-4dg,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,2.1764950292669746e-19,-3.642652563637639e-20,0,1,1,111
UCkE2_JOpm4MRd7i6yLZtiJQ,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,2.1764950292669746e-19,-6.933115521594788e-20,0,1,1,111
UCIGG7SUBWCSccXpOOpy3aMA,0.45454545454545453,0.0,0.0,0.0006011060351045924,0.0003942573364011658,0.0,0.0,1.1319404673942447e-19,5,0,1,112
UCWM6pAqeVW65vcEsxuij6JQ,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,7.151604354000535e-20,-1.2307360798381594e-19,0,1,1,112
UCXra5eodlKkxFPb6aTKFf0Q,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,7.151604354000535e-20,6.831115490086242e-20,0,1,1,112
UCWblpTC_6sWIcqmLV8KANdA,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,7.151604354000535e-20,4.996898584387595e-20,0,1,1,112
UCq-IzCLL8If1EwAuaJ8auUQ,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,7.151604354000535e-20,4.095187196030596e-20,0,1,1,112
UCYh6d13H_G53cBIw9PmNQCg,0.36363636363636365,0.0,0.0,0.00048088482808367395,0.0003305139051177268,0.0,0.0,2.775900574326051e-19,4,0,2,113
UCyiSomDuDUtqd2jEIPYZnew,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,1.7538150817527446e-19,-3.176558334265244e-20,0,1,2,113
UC4X9NwzFXH32JahCMNRBbUg,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,1.7538150817527446e-19,2.7810077939741654e-19,0,1,1,113
UChJL0i1QiEA9ruEGwpsu7XQ,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,1.7538150817527446e-19,1.158363869279986e-19,0,1,1,113
UCHz0KCS8D0CA0vP3zk4e6tg,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,1.7538150817527446e-19,-1.3437259904784922e-19,0,1,1,113
UC3_18acZbyTr3YmALq2pzcA,0.45454545454545453,0.0,0.0,0.00048088482808367395,0.0003305139051177268,0.0,0.0,9.712774265795795e-20,5,0,1,114
UCu3K2FiJVmj-qKRByAY2y8Q,0.0,0.006756756756756757,0.0,0.000274791330333528,7.554017998397095e-05,0.0,1.2273069252235965e-19,-2.766559573562671e-20,0,2,2,114
UCSdx6ROqqifA3tkH0UVAnYw,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,6.136534626117983e-20,6.460972990842619e-20,0,1,1,114
UCOmNha8WNl75vUl2Bb2zBJg,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,6.136534626117983e-20,-2.462050450089785e-20,0,1,1,114
UCahqrlC_ynY7Uzb0IrqgSFw,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,6.136534626117983e-20,2.2548084771968076e-20,0,1,1,114
UCxf22vFlnhyqgwSjnS8aW7w,0.45454545454545453,0.0,0.0,0.0003847078624669392,0.0002348987581925684,0.0,0.0,1.357952607810413e-19,5,0,1,115
UCeK1sUiS0QN_8GGL920oCyA,0.09090909090909091,0.0,0.0,0.00021372659025941062,0.00010741189562569042,0.0,0.0,3.7288568327333827e-19,1,0,1,115
UC9JDrmpNF-ZscS8coGXS_5w,0.0,0.0033783783783783786,0.0,0.00024044241404183698,7.554017998397095e-05,0.0,8.579549951862342e-20,2.6388179017166718e-20,0,1,1,115
UCFebBZfFiCSEq5-LF9TmXjQ,0.0,0.010135135135135136,0.0,0.00024044241404183698,7.554017998397095e-05,0.0,2.5738649855587024e-19,-3.837450873107623e-21,0,3,3,115
UCiwDVyADZw0Z7r3vHuJ0e_w,0.0,0.006756756756756757,0.0,0.00032058988538911595,7.554017998397095e-05,0.0,3.2138482182467643e-19,5.0629494804278354e-20,0,2,2,115
UClg_AAJty9mhJh88qd42U4w,0.45454545454545453,0.0,0.0,0.00048088482808367395,0.0003305139051177268,0.0,0.0,-1.3699854135122356e-19,5,0,1,116
UCnA9zB_bpzfihFBqlLj1cbw,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,-8.65557326592063e-20,3.761390038766632e-20,0,1,1,116
UCIORiijvH4rZPNSABumOyHw,0.0,0.006756756756756757,0.0,0.000274791330333528,7.554017998397095e-05,0.0,-1.731114653184126e-19,1.2722664644955609e-19,0,2,2,116
UCOq3JKNxxQYgGQwXOGUfCkA,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,-8.65557326592063e-20,-9.138947767743469e-20,0,1,1,116
UC15IPjps2QxptYxY0eGqZEw,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,-8.65557326592063e-20,-7.16256429191407e-20,0,1,1,116
UCmi92XsjU0lAByFQQ-C5M4w,0.36363636363636365,0.0,0.0,0.00048088482808367395,0.0003305139051177268,0.0,0.0,-4.523455379128435e-19,4,0,2,117
UCgeaGUdl20gvvUKPfi_N8Ag,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,-2.8579208992300166e-19,2.7912937249129485e-19,0,1,1,117
UCS3Ge_JncdLmY-TgYKTajGw,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,-2.8579208992300166e-19,2.664990614481686e-19,0,1,1,117
UCnkxJMHLKf3OxsRyYIDMtBg,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,-2.8579208992300166e-19,2.2006145960180414e-19,0,1,1,117
UCBFWlx3YUl4r-KTwW4ne33g,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,-2.8579208992300166e-19,-1.688098689142855e-21,0,1,1,117
UCl9fhZ2i9VPIYe18aSWGERA,0.45454545454545453,0.0,0.0,0.00048088482808367395,0.0003305139051177268,0.0,0.0,-1.1277032443623944e-19,5,0,1,118
UCV5trEDHsyuyrQM7vn0uPJw,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,-7.124833562111444e-20,5.3987007627784966e-20,0,1,1,118
UC21IqVizaeSJvGCspop3Rpw,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,-7.124833562111444e-20,-2.7320321541060385e-20,0,1,1,118
UCovIdvER7cecKXD0L5ty59Q,0.0,0.006756756756756757,0.0,0.000274791330333528,7.554017998397095e-05,0.0,-1.4249667124222888e-19,2.1105152724481175e-19,0,2,2,118
UCG6Zta6p7kQQX1v_4sgXUHQ,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,-7.124833562111444e-20,2.579231330401968e-20,0,1,1,118
UCyK1JJBGoUHSlCa1SD7NKow,0.45454545454545453,0.0,0.0,0.0006011060351045924,0.0003942573364011658,0.0,0.0,-1.2419354132849842e-19,5,0,1,119
UC6K-F0ZZHi-W8qq1Pp809rQ,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,-7.846552857574341e-20,3.704237088069842e-20,0,1,1,119
UClCgv5anoDTakI7fHFdBC2A,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,-7.846552857574341e-20,-1.8585727377081443e-20,0,1,1,119
UCgeflWpQhHq4nC0jiNZWqcQ,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,-7.846552857574341e-20,1.3936466074464245e-19,0,1,1,119
UChVmBzBmbGvQZsUsjYdt0YA,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,-7.846552857574341e-20,1.0147150381068543e-21,0,1,1,119
UCNOJe1TuSDOtiJ73N0XLTvg,0.45454545454545453,0.0,0.0,0.0331198719897497,0.000421741917567091,0.0,0.0,5.35265130030035e-19,5,0,1,120
UCzDrEm1gInrbIdJNhBCRNZQ,0.5454545454545454,0.0,0.0,0.049315358036218795,0.000362600970189458,0.0,0.0,0.0033983624346991537,6,0,2,120
UCnOc3B-akjQ3pZlpHrGjKnA,0.45454545454545453,0.0,0.0,0.041969568421169945,0.0003198899999038203,0.0,0.0,1.103831836658449e-05,5,0,1,120
UC27EBwEIyzRVcoXZVgQ0gBg,0.45454545454545453,0.0,0.0,0.04607615992063775,0.00030167695281404225,0.0,0.0,1.7927962991743555e-07,5,0,1,120
UC_HPgigaFB-dE3ffb9DaNFQ,0.45454545454545453,0.0,0.0,0.04177511126401432,0.0002788961260017206,0.0,0.0,7.726890658386198e-13,5,0,2,120
UC6je6ZhGoeirzEDNKRWZvvQ,0.36363636363636365,0.0,0.0,0.00048088482808367395,0.0003305139051177268,0.0,0.0,-5.651607589132498e-19,4,0,2,121
UC027I4SxiV_fUOxtC_DQLjA,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,-3.5706879121112994e-19,1.4390459417703874e-20,0,1,1,121
UCcWkB1YVzDwri8Il4ocKFoA,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,-3.5706879121112994e-19,1.565211615185621e-20,0,1,1,121
UCZJMckXjYWPMkOg7LRqRqbA,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,-3.5706879121112994e-19,6.20722835162828e-20,0,1,1,121
UCwSoVOC72OcRDsDD1OakMbw,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,-3.5706879121112994e-19,-7.823104494754856e-20,0,1,1,121
UCT3wIj1ztKXqeo7PJ13cMVQ,0.45454545454545453,0.0,0.0,0.0006011060351045924,0.0003942573364011658,0.0,0.0,8.40506462724053e-20,5,0,1,122
UClD46zbyBWl92yi3NdINgyg,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,5.310323158796794e-20,2.3320722674629246e-20,0,1,1,122
UCQvUjfunbLq5t-SB8aRz9MA,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,5.310323158796794e-20,-4.0929262074688715e-20,0,1,1,122
UCqr1bw4GAmtJdb7W8gNf6aQ,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,5.310323158796794e-20,1.3791539834501866e-19,0,1,1,122
UC21y0D525g8PIxkMq6J2YNg,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,5.310323158796794e-20,-2.641118986175651e-21,0,1,1,122
UCYXyOoLBZQU_rhUr52o1FYg,0.6363636363636364,0.0,0.0,0.04543245371741922,0.00046175823182147797,0.0,0.0,2.207864792520443e-05,7,0,2,123
UCGQD9YS6LyebCmKQ2gs8n_g,0.36363636363636365,0.0,0.0,0.04923367839764014,0.00042769188241355575,0.0,0.0,0.0033872891839854783,4,0,2,123
UClR3osDbkO7fSEw0Lsih59g,0.45454545454545453,0.006756756756756757,1.2023566189731874e-06,0.0446571340335488,0.0003942573364011658,0.0,0.004259551032520991,2.6431426544145594e-19,5,2,3,123
UCYDkhzQVZhKHonMkHiL0yKw,0.45454545454545453,0.0,0.0,0.04923113026843704,0.0003309149611772379,0.0,0.0,0.00338732434699677,5,0,1,123
UCtELGxrm2SxnW040GUekhNw,0.45454545454545453,0.0,0.0,0.0492324043000676,0.00033072925454773845,0.0,0.0,0.003387324346996768,5,0,1,123
UCpDjzcpC8pKfzqrNrFfhjvA,0.45454545454545453,0.0,0.0,0.0005890839144025006,0.00036238562075944635,0.0,0.0,1.3965984836254682e-19,5,0,1,124
UCrj-Cv2IcEuaXnk2CoCIItQ,0.18181818181818182,0.0,0.0,0.0003681774465015629,0.00017115532690912942,0.0,0.0,-9.959016620468029e-20,2,0,1,124
UC-DxB47nm2KuGlPnz9cjxJQ,0.0,0.0033783783783783786,0.0,0.00026776541563750027,7.554017998397095e-05,0.0,-6.292110643279663e-20,-1.1544622547493127e-19,0,1,1,124
UCsnaG36yahotw31dkpnTuSQ,0.0,0.006756756756756757,0.0,0.0004909032620020839,7.554017998397095e-05,0.0,2.5316041049693183e-20,3.2586737388603857e-20,0,2,2,124
UCTidpUkvMfCEXWlD4Q0DPeA,0.0,0.0033783783783783786,0.0,0.0003681774465015629,7.554017998397095e-05,0.0,8.823714748248982e-20,-3.645245204366796e-21,0,1,1,124
UCTwPZo-TfR1TN6dDwN9IR9w,0.45454545454545453,0.0,0.0,0.0006011060351045924,0.0003942573364011658,0.0,0.0,-2.6707126398096014e-19,5,0,1,125
UCDfoKvUZU1aHalUxhrwrmQA,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,-1.6873573030845877e-19,-3.116135536483167e-20,0,1,1,125
UCEXpjckOccnYKrk_mPJp8jw,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,-1.6873573030845877e-19,-7.673628256487936e-21,0,1,1,125
UCXRZ_Ur9dCa5qmLBrW2Yb5A,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,-1.6873573030845877e-19,-3.379550236232725e-19,0,1,1,125
UCxhwE0nP_oL0NZPWwnOvSSQ,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,-1.6873573030845877e-19,5.782111562200008e-20,0,1,1,125
UC7QYm-96dW-BiiVx8eYE3FA,0.36363636363636365,0.0,0.0,0.0003606636210627555,0.00026677047383428783,0.0,0.0,-9.375466362156586e-19,4,0,1,126
UCHd6LOLA0xU_RmufqEs7fKQ,0.0,0.0033783783783783786,0.0,0.00021639817263765327,7.554017998397095e-05,0.0,-5.923423359068918e-19,-5.199561532347998e-20,0,1,1,126
UCcue71ingLk_TaefwUIS7vQ,0.0,0.006756756756756757,0.0,0.00021639817263765327,7.554017998397095e-05,0.0,-1.1846846718137836e-18,-1.0791414496812974e-20,0,2,2,126
UCP36ata6P_UDUuPbM5GoOAg,0.0,0.0033783783783783786,0.0,0.00021639817263765327,7.554017998397095e-05,0.0,-5.923423359068918e-19,2.8900210528433365e-22,0,1,1,126
UCac_MryCwTeZ5jQ1FKgCINA,0.09090909090909091,0.0,0.0,0.00012022120702091849,0.00013928361126740993,0.0,0.0,-4.586139461611247e-20,1,0,1,127
UCa78CJB22PUxPj-MrylDsWg,0.0,0.0033783783783783786,0.0,0.00012022120702091849,7.554017998397095e-05,0.0,-2.897524727357355e-20,2.759120082465719e-19,0,1,1,127
UCmBvZvvKQgJER1hqBKYYSxQ,0.45454545454545453,0.0,0.0,0.0006327431948469393,0.00036238562075944635,0.0,0.0,2.289653852516941e-19,5,0,1,128
UCEjlK0tcM9Huiirdq6pwm3w,0.45454545454545453,0.0,0.0,0.0006327431948469393,0.00036238562075944635,0.0,0.0,-2.1619622081144742e-19,5,0,1,128
UC4ml2f_LCwNhPSW9sGqMRiQ,0.0,0.0033783783783783786,0.0,0.00042936145364613743,7.554017998397095e-05,0.0,1.4466042104236468e-19,4.843432264666426e-20,0,1,1,128
UC71MTie1oObDqhPOJSJ6FMw,0.0,0.0033783783783783786,0.0,0.00042936145364613743,7.554017998397095e-05,0.0,1.4466042104236468e-19,-3.820503534480023e-20,0,1,1,128
UC-9TWvSP3s13j_gPm5aKNQg,0.0,0.006756756756756757,0.0,0.0006678955945606582,7.554017998397095e-05,0.0,8.067563148266763e-21,-9.402226892719246e-20,0,2,2,128
UCnfYTzSe0714zkVvkkLkxjg,0.45454545454545453,0.0,0.0,0.00048088482808367395,0.0003305139051177268,0.0,0.0,-6.305028553370199e-20,5,0,2,129
UCstTkJPc9e2xMf0NBV7nEhw,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,-3.983519535985915e-20,-1.0598682171743935e-19,0,1,1,129
UCRudJ_pAMuLZVMhUNgT8P4w,0.0,0.006756756756756757,0.0,0.000274791330333528,7.554017998397095e-05,0.0,-7.96703907197183e-20,-6.327912393778741e-20,0,2,2,129
UC042Jm0kp2Q_Rfnv2d8bWaA,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,-3.983519535985915e-20,2.137873671964069e-21,0,1,1,129
UCMZfi_5QLqgMiLS_qA_0beA,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,-3.983519535985915e-20,-2.5810783443954795e-20,0,1,1,129
UCSXdrIs125hU7AlqMuz7pdQ,0.45454545454545453,0.0,0.0,0.0006011060351045924,0.0003942573364011658,0.0,0.0,-5.747841231149067e-19,5,0,1,130
UCshKo4tzI3XOK_22Eo7bvfg,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,-3.6314883652333023e-19,-1.9648493212346906e-19,0,1,1,130
UCaPCTVvlrof9HRmQYe2_FNw,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,-3.6314883652333023e-19,2.6442201715977864e-20,0,1,1,130
UC-S8wYyHCGVb3TB6IS2vBJA,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,-3.6314883652333023e-19,8.324060419893304e-21,0,1,1,130
UCUI16Q1q4V1Xqf2LEGqyieQ,0.0,0.0033783783783783786,0.0,0.0003339477972803291,7.554017998397095e-05,0.0,-3.6314883652333023e-19,1.7535434348957307e-19,0,1,1,130
UCGpklKIp8BMG3WjUWq-WUeg,0.09090909090909091,0.0,0.0,0.00012022120702091849,0.00013928361126740993,0.0,0.0,2.5074975154639772e-21,1,0,1,131
UC4rPhdqYV2P1etq4gis0uAA,0.0,0.0033783783783783786,0.0,0.00012022120702091849,7.554017998397095e-05,0.0,1.5842379229111814e-21,9.762180537258084e-21,0,1,1,131
UCKd5YNcIdBUkPQMl-f3UxCw,0.09090909090909091,0.0,0.0,0.00012022120702091849,0.00013928361126740993,0.0,0.0,1.881267662107586e-19,1,0,1,132
UC-o8th9LjPbf2BO_enS_F5g,0.0,0.0033783783783783786,0.0,0.00012022120702091849,7.554017998397095e-05,0.0,1.1885856536555012e-19,-2.8227866204532836e-19,0,1,1,132
UCKDuznKiK3_MJAzDqsr96ag,0.45454545454545453,0.0,0.0,0.00048088482808367395,0.0003305139051177268,0.0,0.0,-1.4707497745741375e-19,5,0,1,133
UCfBuYKsFclJkKdUtRDJZskQ,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,-9.292202898004797e-20,-8.00236797127397e-21,0,1,1,133
UCE7v9hQWmZKJKFs2SfveTYA,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,-9.292202898004797e-20,6.099866496865823e-20,0,1,1,133
UCR7bDIK1BuAKhmUwfUBs4iQ,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,-9.292202898004797e-20,-3.278589415466236e-21,0,1,1,133
UChS7tmVO2BisRnHeE05oGwQ,0.0,0.006756756756756757,0.0,0.000274791330333528,7.554017998397095e-05,0.0,-1.8584405796009595e-19,2.9348929041884863e-20,0,2,2,133
UC9Lj_rSL9kEjs26vX12d8TA,0.09090909090909091,0.0,0.0,0.00012022120702091849,0.00013928361126740993,0.0,0.0,-2.3152608072453628e-20,1,0,2,134
UCwfTLRLD5YAfZXaCX4bK2-A,0.0,0.0033783783783783786,0.0,0.00012022120702091849,7.554017998397095e-05,0.0,-1.4627826945580687e-20,2.354379540026795e-20,0,1,1,134
UCJ4JHUsVg_K10wgT-Hx_RgQ,0.09090909090909091,0.0,0.0,0.00012022120702091849,0.00013928361126740993,0.0,0.0,1.772568200031758e-20,1,0,3,135
UCmpp36_6GtPWgeQMOqoNGvg,0.0,0.0033783783783783786,0.0,0.00012022120702091849,7.554017998397095e-05,0.0,1.1199092904852238e-20,4.6919222269698275e-21,0,1,2,135
UCoaNY-Ps58IT0IWyeI3iZIQ,0.09090909090909091,0.0,0.0,0.00012022120702091849,0.00013928361126740993,0.0,0.0,-1.563015202729725e-19,1,0,1,136
UCPM8daisTE2xtBJnRCJuM6Q,0.0,0.0033783783783783786,0.0,0.00012022120702091849,7.554017998397095e-05,0.0,-9.875136238342213e-20,1.9258535777006067e-20,0,1,1,136
UCR2uQLVMvaBcTkmJbNCNZbA,0.45454545454545453,0.0,0.0,0.00048088482808367395,0.0003305139051177268,0.0,0.0,1.7345194887130192e-19,5,0,1,137
UCY5Aw_6sYDlHp69AA436ZOg,0.0,0.006756756756756757,0.0,0.000274791330333528,7.554017998397095e-05,0.0,2.191740199223463e-19,1.4587057947865506e-21,0,2,2,137
UC-TFDjLCjCi4p8DBsXwGStA,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,1.0958700996117316e-19,-8.421359691227463e-21,0,1,1,137
UC3OyDZRiE3hLUeByJ3cAkBg,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,1.0958700996117316e-19,2.239095992979964e-21,0,1,1,137
UCdSDMeqIj9KFjoq4OXqnMsw,0.0,0.0033783783783783786,0.0,0.000274791330333528,7.554017998397095e-05,0.0,1.0958700996117316e-19,7.585660444261273e-20,0,1,1,137
UCPcwsfPGR5upuJRw2OhYZ2A,0.09090909090909091,0.0,0.0,0.00012022120702091849,0.00013928361126740993,0.0,0.0,-6.46568152828892e-19,1,0,1,138
UCIjizDXNomknFPKXLqvtTFg,0.0,0.0033783783783783786,0.0,0.00012022120702091849,7.554017998397095e-05,0.0,-4.0850201491371275e-19,2.8744320945880005e-20,0,1,1,138
UCaYZYFKWYUwgTAFk9LCeC1A,0.09090909090909091,0.0,0.0,0.00012022120702091849,0.00013928361126740993,0.0,0.0,-1.0326167920728628e-19,1,0,1,139
UCTGlm0noRa2IstjwhzTO_kg,0.0,0.0033783783783783786,0.0,0.00012022120702091849,7.554017998397095e-05,0.0,-6.524076980128204e-20,3.532658390563256e-20,0,1,1,139
UCqM9SsI7e7GPHEmgtbh291w,0.18181818181818182,0.0,0.0,0.00024044241404183698,0.0002030270425508489,0.0,0.0,-2.888689668057759e-19,2,0,1,140
UCeOZ7Fu04cNKRZzoyE5qn9Q,0.0,0.0033783783783783786,0.0,0.00016029494269455797,7.554017998397095e-05,0.0,-1.825075275822166e-19,4.024942691400716e-21,0,1,1,140
UCZr7H2YHgaNLSZYdYVBp4vw,0.0,0.0033783783783783786,0.0,0.00016029494269455797,7.554017998397095e-05,0.0,-1.825075275822166e-19,-9.311496211563212e-20,0,1,1,140
UCEmkjlmedFQBVgFTEZDKP5g,0.2727272727272727,0.0,0.0,0.0003756912719403703,0.00023489875819256837,0.0,0.0,-2.9682078191006626e-19,3,0,2,141
UCaztHKm4LbRIc6dv2tDrNXg,0.18181818181818182,0.0,0.0,0.0003005530175522962,0.00017115532690912942,0.0,0.0,1.915743367047827e-19,2,0,1,141
UCKD8_nIcyZPSsvz7Fy7qHRQ,0.0,0.0033783783783783786,0.0,0.00025046084796024687,7.554017998397095e-05,0.0,-1.8753148751298596e-19,-2.5290493904805937e-19,0,1,1,141
